T/R 	1         	2         	3         	4         	5         	6         	7         	8         	9         	10        	11        	12        	13        	14        	15        	16        	17        	18        	19        	20        	21        	22        	23        	24        	25
135 	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000513693
136 	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000518868
137 	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000524094
138 	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000529370
139 	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000534697
140 	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000540076
141 	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000545507
142 	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000550991
143 	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000556527
144 	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000562118
145 	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000567764
146 	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000573464
147 	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000579220
148 	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000585031
149 	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000590900
150 	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000596826
151 	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000602810
152 	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000608852
153 	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000614953
154 	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000621113
155 	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000627334
156 	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000633615
157 	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000639958
158 	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000646363
159 	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000652830
160 	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000659360
161 	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000665953
162 	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000672610
163 	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000679332
164 	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000686120
165 	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000692972
166 	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000699891
167 	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000706876
168 	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000713929
169 	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000721049
170 	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000728236
171 	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000735492
172 	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000742817
173 	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000750210
174 	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000757673
175 	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000765205
176 	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000772806
177 	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000780477
178 	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000788218
179 	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000796028
180 	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000803908
181 	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000811856
182 	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000819874
183 	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000827962
184 	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000836118
185 	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000844344
186 	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000852641
187 	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000861009
188 	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000869450
189 	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000877966
190 	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000886558
191 	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000895231
192 	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000903991
193 	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000912846
194 	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000921815
195 	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000930920
196 	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000940204
197 	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000949801
198 	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000959274
199 	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0001915201
200 	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000	    0.0000000000
